event_id,ts,user_id,item_id,event_type
efd6339d-68e5-44a6-9193-ad428badaa5b,2024-05-05T08:21:00,u_98,i_175,view
235cebd9-e981-4388-9199-0d1cd723f300,2024-06-08T11:30:00,u_160,i_46,view
d4290382-76bb-4470-a9cf-a97fd009fa39,2024-05-12T02:59:00,u_166,i_57,view
bc76c0a4-23b1-4593-b0ec-83c8c8adfc56,2024-05-03T20:43:00,u_45,i_60,view
71a11032-5678-4c10-b462-53f1d7bc8ffe,2024-08-22T16:39:00,u_90,i_204,view
a074c26b-9124-41aa-bb87-58ce44c7c114,2024-08-18T12:18:00,u_109,i_72,view
5aee1594-f6bc-46c1-8970-451f0edfe46a,2024-06-18T08:07:00,u_45,i_8,add_to_cart
0e6fec05-0b4f-44a1-8610-97aa8d4ab8bb,2024-07-11T06:06:00,u_188,i_224,view
29682342-858f-48da-b7be-331826ae9413,2024-07-25T13:59:00,u_174,i_187,view
03e52d10-a405-436f-870d-b7eb2c103230,2024-07-05T17:54:00,u_142,i_233,add_to_cart
61d95e51-4269-420a-ab2d-d3977af1fe74,2024-05-01T18:58:00,u_39,i_266,add_to_cart
c3759812-8b75-4ee9-8e2e-da700a2687d1,2024-06-05T00:10:00,u_107,i_81,add_to_cart
e2ad1d77-1274-4481-ba9a-ce6dbf39d942,2024-05-13T10:49:00,u_157,i_261,view
12c0d806-aa37-43e8-b2cc-873cbf434b44,2024-07-19T20:07:00,u_22,i_259,view
4ce3d646-a890-4e1d-a755-f10297a7e3be,2024-07-22T12:52:00,u_132,i_40,view
be68eb12-1a28-4c5e-b13a-638ea17c42f2,2024-05-11T15:21:00,u_97,i_174,view
08a265f7-499d-46a3-8d78-d8e6802a8b03,2024-07-19T11:27:00,u_172,i_157,view
d189e7f1-4fbf-43d4-96e8-eb8b9f6f976f,2024-08-06T11:55:00,u_106,i_106,add_to_cart
a69c959d-f7c2-4076-b1cd-5f6c74b95828,2024-06-09T07:41:00,u_76,i_20,view
7d6bad8d-a4e2-43ff-8750-45c5409ff833,2024-08-11T02:12:00,u_28,i_91,view
08a844c7-c692-42ae-8a52-5e22a5cf3ac6,2024-07-28T09:51:00,u_197,i_248,view
2db49fb2-fc7d-464f-81ef-2cde0d8be426,2024-07-17T21:32:00,u_92,i_87,view
1d3d8a99-3cb8-411e-bd5d-69d21f06a1e0,2024-08-09T17:07:00,u_15,i_9,add_to_cart
846fc41d-3bc4-404b-bb5c-9ad04880036b,2024-06-27T20:07:00,u_90,i_209,view
f26ecd54-9f9c-45ac-936f-aff897230383,2024-05-14T14:20:00,u_117,i_26,view
6e754fe1-8ae7-48e0-91bf-e0ffa16bd7b0,2024-07-26T10:36:00,u_133,i_187,view
67828a6b-ba04-4ce5-b5a8-15bd08d168f9,2024-05-31T03:32:00,u_116,i_158,add_to_cart
2dc57679-a311-41f5-9ce6-a38f27b03bff,2024-06-18T14:56:00,u_57,i_87,view
5da311e9-68cf-4f8a-b705-f1260163a115,2024-05-22T18:05:00,u_168,i_164,view
431ebb05-fceb-4070-ab22-a1fc54d07179,2024-05-06T09:31:00,u_78,i_212,view
63ddbb08-0e14-4fae-b8dc-1e0efc34c495,2024-05-10T18:10:00,u_138,i_224,view
e3546b27-8f72-4f91-b581-d271d3fadf9a,2024-07-01T01:05:00,u_32,i_38,purchase
b316431d-e5f3-4983-9e21-6c970d412b08,2024-05-05T19:03:00,u_8,i_209,view
66013f99-0191-4d51-beba-26362ddecab3,2024-06-28T06:42:00,u_35,i_42,view
53401005-0f09-4b36-a59b-869305bd8f59,2024-07-02T04:47:00,u_116,i_35,view
d7df0e0e-eb13-453b-b0f8-c74fd616626b,2024-08-20T10:17:00,u_110,i_158,view
b0a2970c-f553-4392-8185-106f18e5604c,2024-08-13T03:07:00,u_189,i_131,add_to_cart
0d86f58c-674e-497c-86d1-9c2541a0941a,2024-08-13T15:50:00,u_148,i_119,view
2efff42a-d2f2-46dd-9c37-c31ca14746b0,2024-06-09T09:15:00,u_14,i_246,view
bc5fba35-65aa-46cc-83bd-051912d0dcd6,2024-08-20T10:26:00,u_145,i_276,add_to_cart
e794e82d-e922-4802-a69e-6524160f0b76,2024-08-21T20:59:00,u_71,i_192,view
5b4bd33c-6a18-4146-96d1-e6ed92768f7f,2024-07-23T17:36:00,u_14,i_220,add_to_cart
347e64a5-6e45-4cf4-aded-07c7419f673c,2024-07-02T03:56:00,u_84,i_146,view
a93b1304-e1e2-472e-a280-69a0492adfd4,2024-07-25T11:50:00,u_138,i_25,add_to_cart
ea66efaf-2f8a-4ab4-a58e-5cd59c80d1fe,2024-06-03T05:15:00,u_124,i_12,view
5c169013-e1dc-4f34-a538-f3d456c158c8,2024-06-21T05:56:00,u_174,i_38,view
8c66c9c9-1bb5-45eb-b963-55c99a0e56e8,2024-07-15T17:19:00,u_25,i_292,purchase
374eb5f1-07fe-4fd1-9164-5117e2309a7d,2024-06-06T09:57:00,u_7,i_57,add_to_cart
88712c2e-2ec3-45dd-92a7-6c4009a9149e,2024-06-01T12:21:00,u_63,i_153,view
12b186be-9eae-4eb9-99cd-3ca31b1318c7,2024-06-30T04:03:00,u_80,i_135,view
70898a42-aca2-4023-8c7c-d54a008f090f,2024-06-30T13:25:00,u_33,i_273,view
1da5e736-a341-4797-91af-22cdb0b1121c,2024-07-25T03:04:00,u_125,i_133,view
f39f6499-04f2-40e4-9481-72267ab21df2,2024-07-20T23:36:00,u_139,i_266,view
9533a5dd-b10d-4679-a7dd-5907ad3d60a4,2024-05-05T04:52:00,u_24,i_1,purchase
4256b124-5e34-4211-89df-12acfaddeaed,2024-07-07T00:50:00,u_112,i_273,view
71704dc4-7f91-4986-911c-cf543edc3c53,2024-07-04T03:36:00,u_125,i_189,view
e375d488-179d-4f7a-8412-b5a3eb20a98d,2024-05-15T11:51:00,u_107,i_8,view
ce68e4ea-57d1-4f44-ac0e-24e99fc502ed,2024-08-21T00:20:00,u_144,i_96,view
19e31953-40ba-4fee-81e6-c07aeb3651b6,2024-07-07T07:00:00,u_94,i_1,view
58b89db3-61a6-4e5a-b82b-290436e1c2b8,2024-08-09T14:00:00,u_43,i_44,view
60f2adea-74fe-4e37-84cf-a8197cdb2ca1,2024-05-06T22:39:00,u_172,i_66,view
b19cf7d4-8976-468b-8c01-224b57ac16e8,2024-07-06T01:25:00,u_38,i_168,view
97b8de56-bdf7-4010-b3f8-d42015b75e6c,2024-08-03T02:33:00,u_39,i_198,view
065d4640-7af3-4ab6-8c76-e70c87e94756,2024-06-02T23:12:00,u_155,i_73,view
8566b56d-ce52-4044-a62d-d90781230448,2024-07-24T18:59:00,u_39,i_33,purchase
10861d4e-4cc5-4e09-b6f3-7321af4ba020,2024-07-12T14:47:00,u_38,i_276,add_to_cart
558b0332-f64c-456e-bc65-675f4f37d572,2024-07-23T12:12:00,u_199,i_274,view
bc218d65-9b98-408c-8170-24893a3f6efb,2024-06-02T13:49:00,u_145,i_300,view
a247ac23-39fd-4205-bb7f-ddd517872dba,2024-07-24T15:09:00,u_170,i_237,view
b8225c79-1e75-4dad-8f6e-a96198ed9600,2024-07-30T15:32:00,u_186,i_126,add_to_cart
8b5324f1-1cbd-4222-93e7-121181e069f1,2024-07-25T03:41:00,u_113,i_147,view
6857199e-c496-49b4-9db3-27622b79e289,2024-05-21T06:56:00,u_113,i_248,add_to_cart
b0fed86f-2eb3-4b2a-8b17-7623f2b8d508,2024-06-26T10:37:00,u_1,i_146,view
3675d1bd-6a0c-48da-95f0-12c971f33a07,2024-05-27T20:06:00,u_5,i_227,purchase
ab9067e7-ed0b-4614-b980-537ce669fc91,2024-06-22T21:18:00,u_116,i_232,view
1b589a4f-17ef-4034-bd2e-8674a222a6b1,2024-05-10T13:31:00,u_115,i_95,view
81309b2d-fc49-49cc-8e46-78924f4ac49a,2024-07-22T02:14:00,u_151,i_31,purchase
eeb9ef43-5b37-4667-b1c4-d923fa0ddbff,2024-06-06T22:23:00,u_193,i_135,view
1bc9bf27-a74c-4437-9f1a-2fa88a1dc21e,2024-06-10T02:52:00,u_107,i_186,view
7deb4270-235f-4a4b-98c2-2731c196d760,2024-07-13T05:26:00,u_143,i_179,view
9cf423c8-e76c-45ed-8cdc-ccc208a5412d,2024-07-11T21:07:00,u_127,i_49,add_to_cart
79f59510-8117-4366-8f3e-a9bcf2e91b18,2024-05-30T11:08:00,u_36,i_244,view
99ec323b-5e21-4ad3-9c1a-71218cdfdc6c,2024-06-03T12:42:00,u_90,i_60,view
4ae2c94e-ae92-4b40-8ef0-30fe89b2141a,2024-07-10T03:29:00,u_161,i_115,add_to_cart
28cfcbb7-b639-4b17-b0c2-7155c7d3f9b6,2024-07-31T03:49:00,u_53,i_78,view
cdafcdf6-4e62-491c-8ab2-e7d51508d6c3,2024-08-01T08:29:00,u_59,i_117,view
41d8e395-ac12-493d-b97f-5495653e7603,2024-07-29T07:24:00,u_200,i_8,view
358e7e0f-7e37-49d7-af72-91cb706298ce,2024-05-16T09:26:00,u_115,i_13,view
e04da8ac-73b1-4e46-8c7e-1b8063861a95,2024-08-04T08:41:00,u_64,i_185,view
a23c93cc-381e-4344-bd9e-a0e86893dbd0,2024-05-02T15:43:00,u_158,i_262,view
b622f04e-5b4f-49cc-9c4a-95cb1015951d,2024-07-09T13:43:00,u_6,i_158,add_to_cart
9d9f567d-65cb-46c5-9deb-c1a7d258166e,2024-06-14T05:41:00,u_94,i_173,view
651b17b2-ab2f-412a-807b-14c4d2206224,2024-07-10T09:01:00,u_71,i_21,add_to_cart
b9cf95f3-fcf6-41b7-bc94-68e045f70d2f,2024-07-31T21:22:00,u_100,i_44,view
bc19b8e3-856b-4f95-951e-33a35385aa9a,2024-08-02T13:29:00,u_66,i_119,add_to_cart
9f601d63-d9bb-4067-9c1b-7ddfaaefdae3,2024-06-02T15:15:00,u_42,i_161,purchase
000d1493-8090-423e-803b-77736737fbd3,2024-08-03T18:19:00,u_183,i_285,add_to_cart
aea5a7de-4e57-4b56-a09c-fe9e2e262ebe,2024-08-01T02:46:00,u_120,i_210,view
07148e55-2889-4604-8a35-ec19990dcbd9,2024-08-03T04:38:00,u_138,i_256,purchase
6aeb8ef7-f904-4ba8-8ca4-38713abca932,2024-05-21T15:49:00,u_158,i_291,view
3712bcc6-28b4-4142-b81e-69c47281ed75,2024-06-03T12:04:00,u_156,i_199,view
5cfb7885-29a4-4138-9f04-12036f83d4e8,2024-08-15T10:34:00,u_154,i_116,add_to_cart
be2d74e9-1d41-4fd0-8379-1a9b7d3a7bbf,2024-06-30T08:18:00,u_88,i_300,view
058444b5-f8bc-4a53-aa17-1b644e531473,2024-05-19T18:57:00,u_44,i_163,view
7961f12a-99e7-4412-8d7a-251503c8d29c,2024-08-28T23:12:00,u_159,i_30,view
a00a1a58-ef7a-459f-90df-d23219e050f7,2024-05-14T08:12:00,u_96,i_207,view
f37468b8-22e6-4ee9-bcda-0b0cc7f7f2ec,2024-05-05T08:46:00,u_137,i_75,view
9fc31ec2-127d-4269-8b00-80b7a3240e4f,2024-05-28T12:23:00,u_8,i_238,view
0b4f5967-b558-4b95-ba61-851270787175,2024-08-11T02:19:00,u_119,i_70,purchase
c654eb06-e49f-4372-9a3b-4a92655fafd4,2024-08-24T07:11:00,u_73,i_194,add_to_cart
5070105e-45f9-4a2f-becc-dbd5509c7672,2024-08-15T06:28:00,u_36,i_272,add_to_cart
4fab8723-3f86-43b2-8022-2e4ea3ad3419,2024-07-15T07:14:00,u_97,i_240,view
c5239ff8-bf78-4956-9e69-0e474b126d7b,2024-08-08T02:59:00,u_70,i_291,add_to_cart
1fe372a0-c420-4fb9-8ed9-719d732ed8bd,2024-08-16T09:20:00,u_27,i_296,view
71cfbdd8-e90b-440d-930c-4e132a01d3f7,2024-06-11T12:11:00,u_59,i_133,view
096a9bca-53a2-486f-8a2b-6d7de7867e82,2024-08-16T14:10:00,u_143,i_191,view
bcac12b3-ba65-4e8e-9db8-83fd86dcca81,2024-08-23T00:43:00,u_120,i_102,view
54dfaa17-be23-4ab9-8bea-853db2416be7,2024-08-01T23:07:00,u_164,i_58,view
3bf3fcb3-1f1b-4eef-809a-3fa7d6bc19b1,2024-08-19T21:46:00,u_135,i_202,view
907d4b30-96c7-432c-8838-f719a70c8ce4,2024-07-05T05:05:00,u_26,i_179,view
bcab1fda-4a78-4aaf-a1c3-f5e95edbebdf,2024-07-26T01:24:00,u_70,i_196,view
69f7167f-c0ac-46e4-a584-88ff9dc2cf6c,2024-07-09T01:20:00,u_41,i_175,view
c0ae751b-893c-42ab-af3d-75c3ac4a50fe,2024-05-24T06:32:00,u_21,i_268,view
db5b83a7-bb25-493d-8edf-ef8202b6fb36,2024-08-04T00:14:00,u_113,i_257,view
3c4ed708-b817-49d9-b836-250a305df6ad,2024-08-22T17:10:00,u_111,i_227,view
ac8be620-bba1-4a2f-9b32-9f12eb7203f0,2024-08-05T00:22:00,u_108,i_41,view
fc31e68f-83ad-4a19-b051-1d1d27cc1b24,2024-05-05T07:28:00,u_186,i_255,add_to_cart
4e0e6261-5575-4497-bb1d-9cd8af19d86e,2024-06-02T06:27:00,u_183,i_267,view
e07708ef-bdb6-415a-8358-71c03137668b,2024-08-17T07:43:00,u_179,i_217,purchase
c1163233-94ec-43dd-a26e-43a4101031aa,2024-08-16T19:37:00,u_105,i_52,view
64b9b62c-3b9e-479b-bf41-c427cdc660aa,2024-06-03T03:56:00,u_90,i_299,add_to_cart
82bf4c48-e3cc-40fa-b0d1-f54ed02f681b,2024-07-19T23:28:00,u_46,i_271,view
712dc7e7-03c3-43a0-af2e-0a4c774982c5,2024-07-27T14:49:00,u_100,i_86,view
381f3bbe-8df2-4a4a-8e79-586328f083ae,2024-06-05T23:39:00,u_193,i_249,view
6f1e0a7f-3af5-4b80-abc2-c8c33d149331,2024-05-10T05:16:00,u_145,i_179,view
c139d116-dbca-42ba-9e45-a834b1e7dee4,2024-08-15T19:49:00,u_141,i_95,view
ebd53f8b-6918-4261-85fe-2d34d9b30ab1,2024-06-29T16:55:00,u_42,i_220,view
3394423f-9f91-40fc-b9d5-eadf81e6768d,2024-08-14T19:47:00,u_196,i_215,purchase
7c816d13-9f3a-4c22-aecb-48d19f172993,2024-07-19T21:06:00,u_16,i_23,view
dceedbe2-b4eb-4a04-ae84-1a7e323e79dc,2024-08-08T10:37:00,u_95,i_35,view
ddaae0e2-ee83-4338-b105-909787d5ebb8,2024-05-05T06:41:00,u_44,i_199,view
7fb5ed02-28c1-4471-8d4f-a8f61886588a,2024-05-13T20:31:00,u_189,i_136,view
7df25975-d179-4e1d-99e4-a22c3e5cc14c,2024-05-01T03:04:00,u_53,i_162,view
f3a192ff-ee33-4e03-952f-a23933235ae5,2024-05-13T19:50:00,u_143,i_289,add_to_cart
551dbf97-a9e1-412e-86b9-727e542c0e19,2024-06-19T18:17:00,u_15,i_256,view
543516a5-fafe-44b0-bc3b-61c88adab830,2024-06-08T22:45:00,u_140,i_137,view
6080b38e-f02b-43ce-aea4-aeb71a6870f3,2024-07-18T06:08:00,u_150,i_192,view
a71967e6-97a4-43d2-b585-18f42859a431,2024-06-20T13:52:00,u_45,i_233,view
d6e99242-e8b5-40dc-9508-8200dfc1899b,2024-06-26T05:09:00,u_182,i_131,view
ecf9a5ac-d5e4-4df7-ae06-13c81655a7b4,2024-08-10T20:06:00,u_186,i_200,view
419307ff-0536-4bf7-bf83-12cccc7fd9ad,2024-07-29T12:22:00,u_121,i_226,view
4e27df77-4f79-4bb9-80f5-b18b3f31d01b,2024-05-04T13:04:00,u_86,i_20,view
6e556227-6888-47cb-8eb3-ed7b151cdbe2,2024-05-01T13:46:00,u_87,i_247,view
714584ad-e077-47eb-8b60-075c5853152c,2024-08-11T21:38:00,u_184,i_1,purchase
eb481996-4fb5-4de0-9835-d2bf38719f41,2024-06-06T23:06:00,u_39,i_277,purchase
7bfee4ff-867e-4d4d-8ff5-18bcac28e039,2024-07-08T07:14:00,u_71,i_233,view
8c4eec8b-88b7-47e5-b4a5-efbef90a314b,2024-06-03T05:53:00,u_85,i_102,add_to_cart
d0bbbcf4-70eb-4be2-bf7d-f7a3b0a4b3ad,2024-06-06T04:26:00,u_60,i_265,view
031f2d40-2372-4268-be59-0588641c0e57,2024-06-29T04:00:00,u_183,i_236,add_to_cart
29590c1b-a2f4-45ca-80c3-758c2ff15952,2024-08-07T09:18:00,u_168,i_132,view
a64cf343-b637-435a-9916-28979541cf3c,2024-05-17T17:10:00,u_127,i_130,view
18368fd4-e5ba-462c-92e9-23feb66021dd,2024-05-18T03:32:00,u_175,i_126,add_to_cart
753a137f-7226-4607-a429-ce89a8b4d8c0,2024-05-22T06:47:00,u_182,i_107,view
d3c697f4-f067-49ec-894f-9456ec5e9f2c,2024-05-04T12:50:00,u_154,i_186,view
d8932088-bd27-4ece-b348-614d3a7f17b0,2024-07-07T05:51:00,u_108,i_181,view
46a9a8ec-7741-4d69-98a2-014a3924ff17,2024-07-16T06:44:00,u_61,i_23,view
95343b8d-6306-43d2-84d0-d2d6d1a71b47,2024-05-27T22:34:00,u_10,i_249,view
1d655548-b097-4d2c-b7e0-bc5ca60c90e0,2024-07-31T20:53:00,u_127,i_170,purchase
fef69635-fbba-41a6-b902-29ffd066db1a,2024-07-31T18:16:00,u_169,i_80,view
f7c4d992-44a2-4091-9f79-a98f04ae5e79,2024-08-12T17:04:00,u_143,i_284,purchase
2f89533c-7fe4-4008-bec1-89ad03e95bfe,2024-05-09T02:26:00,u_197,i_87,view
e834c887-2c91-41d8-9f5e-199e6ea75c47,2024-06-18T05:00:00,u_16,i_56,view
9755ca6e-ad2a-4141-a9ca-4835c24de87a,2024-07-25T02:54:00,u_28,i_69,view
88fa6133-d60a-4860-bb39-bb6c22003547,2024-08-13T23:22:00,u_187,i_116,view
7ff7dba6-c596-4616-b750-ecd8048a3e2f,2024-05-14T04:18:00,u_141,i_169,view
88d968fc-6490-4fe2-b235-7012775313c8,2024-08-08T21:20:00,u_11,i_243,view
c41d185f-2d00-441d-9051-13d022ced616,2024-08-11T06:35:00,u_79,i_6,view
5e2989a8-6b61-42a0-9a09-efc12d5f415d,2024-05-27T10:02:00,u_12,i_187,view
e6ceb7d3-4a36-4580-be61-43ee584feac8,2024-05-01T15:41:00,u_186,i_120,view
4ea9e1db-da89-4306-b06d-8173c3b8a073,2024-08-19T19:53:00,u_75,i_110,view
e59c03db-a39b-4f59-91d6-bfa7c1c2a8e9,2024-06-25T08:51:00,u_58,i_180,view
1c4a51fb-a773-4ab2-b78c-be93622587c0,2024-05-18T02:54:00,u_78,i_3,view
20318335-459b-4653-8788-ee3b8d497d9f,2024-06-12T02:37:00,u_29,i_22,purchase
dda68458-a301-49fb-b2b7-101d6de6011d,2024-06-20T10:27:00,u_50,i_13,view
f0a47f38-b60d-4e96-b3a5-f0ad2a32f068,2024-07-08T12:03:00,u_146,i_151,view
5ec21e80-29db-4e34-b824-006ee39ccd58,2024-08-21T18:28:00,u_145,i_101,view
4502cc15-ad0d-47d7-b5ce-51d37dcbbb83,2024-07-21T08:13:00,u_15,i_196,view
d438badd-2453-4af9-a3d3-5b2189f2c4b0,2024-08-16T03:19:00,u_3,i_278,view
938b92f1-9c8d-44c9-acdf-06cb6ade28d5,2024-07-08T16:12:00,u_88,i_134,view
f1727d6d-4af2-4bef-884a-9f673c980789,2024-08-28T00:22:00,u_141,i_109,view
cf964122-f773-4518-9f5c-a66b877282b3,2024-08-18T06:27:00,u_102,i_274,purchase
e56326e8-9148-4a14-b6b7-3bd5c9cca42a,2024-06-10T21:45:00,u_151,i_207,view
691ec85b-42d0-4e2f-ba92-fa2ec66549bf,2024-05-15T14:09:00,u_71,i_104,view
734e8423-1003-4a6c-8dc1-fa28e1c8ec8a,2024-07-25T23:22:00,u_160,i_57,view
1aa9c77c-df9d-4366-89a4-c2b2251a7ccc,2024-05-03T09:55:00,u_178,i_44,view
f5b37112-4382-4b36-a860-9c2302d939fe,2024-06-24T13:29:00,u_190,i_214,view
fcfdc928-b4c5-4f50-b0fe-6cea6e85fdd1,2024-05-08T19:24:00,u_58,i_299,add_to_cart
c4c0d8f6-136d-4b77-9603-8df117fb0f33,2024-07-08T04:08:00,u_194,i_10,purchase
adf91253-e1de-4d8c-aadc-b538d3c66557,2024-08-21T02:17:00,u_88,i_103,view
a77e33ef-4332-492f-b57f-406ffe27704e,2024-05-22T19:19:00,u_16,i_1,add_to_cart
fff81a74-63e5-4a8a-9e00-728cb0baedce,2024-07-09T15:29:00,u_124,i_230,add_to_cart
ff6488a5-abdb-48b0-b602-02cc88c49c9c,2024-07-09T05:02:00,u_167,i_172,view
1aac796c-7988-4e63-8b78-4434260803c9,2024-06-28T15:18:00,u_38,i_290,view
27dfcc73-7bb5-4f91-b6d3-4306c7b694e9,2024-05-14T16:10:00,u_136,i_173,view
ad826d4f-5412-46f1-9d0d-51cd2f0bedf6,2024-07-30T18:13:00,u_73,i_135,view
fff8f5de-9e6c-4d3e-9413-a6b8be61d6cc,2024-08-04T19:11:00,u_150,i_18,view
3694e9bf-4e98-4920-b1b5-e37629f05dbe,2024-06-16T09:46:00,u_174,i_59,purchase
7c6c450d-6eb5-4729-83dc-31d47da60e4b,2024-08-17T13:45:00,u_48,i_160,view
c2c02335-fb96-4de8-b281-0e0f5d142cb6,2024-07-28T23:00:00,u_193,i_206,view
3c44d9ff-c368-462c-bd42-4e7fb1747f14,2024-06-01T20:52:00,u_74,i_52,view
313e301a-7f88-4490-a6cb-651c9826d67a,2024-08-01T08:48:00,u_119,i_180,view
1c3c93a5-b63a-4db5-bf93-bc858fa5eec1,2024-05-04T10:34:00,u_200,i_149,view
1d365320-f860-4fe6-909b-55c084588946,2024-08-20T11:39:00,u_157,i_120,view
99d7c1f4-23df-4fdf-8791-32c2b4f2a93d,2024-05-23T17:07:00,u_30,i_36,view
0c2667dd-29e1-40e9-a57d-2d76a613f2c2,2024-07-08T04:37:00,u_8,i_25,view
0f2a40b7-7aa9-4457-8a36-08ea2b5cfa90,2024-07-02T00:54:00,u_61,i_52,view
c259656d-b622-4d72-964d-e99a0cc53c7e,2024-06-28T19:25:00,u_83,i_113,view
407f92bf-4a0b-4ede-8575-0446659035ed,2024-06-20T13:28:00,u_189,i_181,view
2ada7a30-49f9-4e03-b0e5-939be6197a40,2024-06-13T10:01:00,u_172,i_114,view
cc95189b-a9df-4c92-b5cd-55e85c25336d,2024-08-06T15:10:00,u_2,i_19,view
f69e3226-f34f-424d-b5e6-bd35f5e3c456,2024-06-16T12:50:00,u_62,i_142,purchase
8eaeaf72-df67-487f-9923-68acc687b5c5,2024-07-11T08:29:00,u_154,i_138,purchase
290d0ee5-8978-4dba-9313-3379089d1b5b,2024-05-07T22:03:00,u_40,i_195,view
37ba964f-522b-4831-8be0-8e98260f7f44,2024-08-01T23:02:00,u_21,i_35,view
a9776234-b943-415a-9111-9495c16a35d2,2024-05-09T20:36:00,u_130,i_140,add_to_cart
983a8e9e-3643-49da-9f69-1626e5fa223a,2024-07-23T12:55:00,u_20,i_119,view
96a42bf6-7e5c-4d0e-aec1-029a13f6bcad,2024-05-22T23:53:00,u_198,i_9,add_to_cart
57728d3e-ed57-4388-bc99-0346872e3024,2024-07-04T03:20:00,u_186,i_68,view
ccbf702a-4baa-4426-91bf-ec227e02d60c,2024-07-10T01:19:00,u_104,i_13,view
4aa217c1-8c2e-433d-a6ce-3d823858fa01,2024-06-21T16:32:00,u_114,i_158,view
c8b15e4f-ebb6-4d1f-a69c-02bc80da1a6b,2024-06-13T05:10:00,u_123,i_235,purchase
73f7ad79-4489-4d6c-82ad-b8df57b254b8,2024-07-07T22:55:00,u_160,i_25,add_to_cart
955d7e41-ce85-4222-8a5f-3ac915a25021,2024-08-03T12:05:00,u_53,i_245,view
ddfc5f4b-3fa6-4a3e-b02f-7dd40a86b506,2024-07-15T23:54:00,u_159,i_175,view
2746d53d-56ae-4a54-a45e-b9da5eee5d91,2024-08-26T05:57:00,u_128,i_223,view
628d2895-d9ff-44d5-8606-9a97712689d9,2024-06-23T09:47:00,u_149,i_139,view
246642ca-4763-41d9-a013-8e88e8d83263,2024-05-08T16:57:00,u_56,i_275,add_to_cart
907e2286-826c-479f-8d03-c7a84d2c0366,2024-06-06T14:39:00,u_162,i_101,view
895121d9-0af3-4d68-be40-5c1a17935d4e,2024-08-17T16:21:00,u_18,i_51,view
01c556b0-9a8f-4c16-963e-0db705f3a166,2024-08-09T11:18:00,u_50,i_75,view
c492ce98-9fe9-438c-9c86-d282f5b15dd5,2024-06-25T11:48:00,u_119,i_212,view
0875e752-b988-429a-ac84-a2b704412e8e,2024-07-09T13:41:00,u_124,i_183,add_to_cart
59a2b012-6659-40e4-92a2-6736b071c4fd,2024-07-24T08:53:00,u_139,i_135,view
27470242-6025-4fce-b255-63a6cb8f84e0,2024-08-04T10:56:00,u_139,i_262,view
8a21b991-4a74-41b4-9918-3b3141cbb444,2024-07-17T10:07:00,u_145,i_70,view
d4d5bd17-eda5-4389-aba9-1ca5b9144b95,2024-05-13T22:39:00,u_186,i_135,view
94d36425-137e-47c1-9ec6-325f0a8b7782,2024-06-18T09:31:00,u_161,i_213,view
3e8a2232-a5b6-47e9-bf0d-1eafc0d3ce92,2024-05-24T11:29:00,u_101,i_229,view
7e9c7dda-576e-44e3-85e1-14d83645e734,2024-05-27T07:13:00,u_15,i_291,view
0b09b910-1a9b-4f28-ae52-6b209b9bed0c,2024-07-05T19:08:00,u_191,i_262,view
f6e7a603-1ee8-4fd5-8f26-876989f5387f,2024-05-14T23:03:00,u_124,i_287,purchase
96ec25de-85a7-44ff-964f-11d53bb73f2b,2024-05-28T22:44:00,u_58,i_236,view
ba21e76b-b69f-4809-9799-94ae46c4be00,2024-08-24T02:42:00,u_3,i_207,purchase
dd83523c-b542-46ab-b78f-0ee7c4f010c3,2024-07-06T03:59:00,u_16,i_43,view
df8b2a4f-9b0c-4795-9987-a04e58457201,2024-08-09T08:03:00,u_71,i_205,view
392e2ce1-87f9-48ec-95c8-530a01ee56bc,2024-08-05T02:18:00,u_192,i_251,view
c53c4c27-0390-4cfc-8634-07d5c93867f5,2024-06-02T03:33:00,u_39,i_125,view
744174d1-1f91-425a-b662-9fe28c2a914a,2024-05-30T08:40:00,u_84,i_121,add_to_cart
17c9c0a7-9d9e-4ba9-bff2-540d4d69d44d,2024-07-04T17:27:00,u_195,i_18,view
d41fcf27-7c33-49e3-833f-ff31fefd500b,2024-05-10T05:57:00,u_18,i_168,purchase
432072a0-4162-44da-ba66-3d8dbb08ade0,2024-05-05T10:22:00,u_24,i_291,view
2fcd2f85-cbd6-4ce2-91d3-5107d6d0c568,2024-08-17T01:20:00,u_143,i_25,add_to_cart
0720d9f7-e3f5-4ce1-bb35-84382812ba38,2024-06-17T15:27:00,u_150,i_250,view
f67b83b5-173b-4f15-b047-2afd09ab6fd0,2024-08-16T18:45:00,u_46,i_223,view
df2742c9-1192-4990-889d-d71113726402,2024-05-08T13:42:00,u_74,i_242,view
6dd4e595-68c7-4952-8c31-b3cc228cd3aa,2024-06-28T20:57:00,u_8,i_138,view
27a72017-c00f-4812-b026-eac0a8ad251f,2024-06-11T03:38:00,u_108,i_239,purchase
96828173-1367-46f5-8835-100be9e52eff,2024-05-30T02:06:00,u_141,i_68,add_to_cart
6e72d7be-8609-4b44-963e-382c5dfcb3db,2024-06-25T00:01:00,u_50,i_145,view
484915df-1c32-41bd-9acf-509b6e13b402,2024-08-07T13:09:00,u_117,i_124,view
5fb503af-7031-48dc-94a9-d5137c79c825,2024-08-28T21:59:00,u_5,i_171,add_to_cart
ce139546-aed3-4a02-b648-4ec1f6a96606,2024-06-29T15:14:00,u_49,i_228,view
46f41375-e6da-4bd2-b2ac-2e110b44cd6e,2024-05-03T19:22:00,u_184,i_101,view
